season,game_id,player_id,player_name,and1s,and1s_3pt,and1s_flagrant,and1s_made_ft
2017-18,0021700426,1628021,Nwaba,1,0,0,0
2017-18,0021700426,1626171,Portis,1,0,0,1
2017-18,0021700426,1627739,Dunn,1,0,0,1
2017-18,0021700426,202703,Mirotic,1,0,0,1
2017-18,0021700444,203200,Holiday,1,1,0,1
2017-18,0021700444,1626171,Portis,1,0,0,1
2017-18,0021700444,202703,Mirotic,1,0,0,1
2017-18,0021700458,1626170,Grant,1,0,0,1
2017-18,0021700458,1627739,Dunn,1,0,0,1
2017-18,0021700458,1628374,Markkanen,1,0,0,1
2017-18,0021700466,1628374,Markkanen,2,1,0,2
2017-18,0021700485,1626171,Portis,1,0,0,1
2017-18,0021700485,1628021,Nwaba,2,0,0,2
2017-18,0021700509,201577,Lopez,1,0,0,1
2017-18,0021700509,1628374,Markkanen,1,0,0,0
2017-18,0021700524,203200,Holiday,1,0,0,1
2017-18,0021700524,1628374,Markkanen,1,0,0,1
2017-18,0021700537,1628374,Markkanen,1,0,0,1
2017-18,0021700537,1628021,Nwaba,2,0,0,1
2017-18,0021700537,201577,Lopez,2,0,0,2
2017-18,0021700547,1626171,Portis,1,0,0,1
2017-18,0021700547,1627739,Dunn,1,0,0,1
2017-18,0021700560,203200,Holiday,2,2,0,1
2017-18,0021700560,202703,Mirotic,2,0,0,1
2017-18,0021700572,201577,Lopez,2,0,0,0
2017-18,0021700572,1628021,Nwaba,1,0,0,0
2017-18,0021700572,1628374,Markkanen,1,0,0,1
2017-18,0021700581,203200,Holiday,1,0,0,1
2017-18,0021700581,1626171,Portis,1,0,0,1
2017-18,0021700593,1628021,Nwaba,1,0,0,1
2017-18,0021700593,1626171,Portis,1,0,0,1
2017-18,0021700593,203200,Holiday,1,0,0,1
2017-18,0021700607,1628021,Nwaba,1,0,0,1
2017-18,0021700632,1628374,Markkanen,1,0,0,1
2017-18,0021700644,1628374,Markkanen,2,0,0,2
2017-18,0021700644,203897,LaVine,1,1,0,1
2017-18,0021700657,1627739,Dunn,1,0,0,1
2017-18,0021700657,203897,LaVine,1,0,0,1
2017-18,0021700675,1628374,Markkanen,2,0,0,2
2017-18,0021700675,202703,Mirotic,1,0,0,1
2017-18,0021700692,203897,LaVine,2,0,0,2
2017-18,0021700692,1626170,Grant,2,0,0,2
2017-18,0021700692,1628374,Markkanen,1,0,0,1
2017-18,0021700692,202703,Mirotic,1,0,0,1
2017-18,0021700704,1628374,Markkanen,1,0,0,1
2017-18,0021700704,202703,Mirotic,1,0,0,1
2017-18,0021700704,1626171,Portis,2,0,0,2
2017-18,0021700717,1626170,Grant,1,0,0,1
2017-18,0021700731,1628374,Markkanen,1,0,0,1
2017-18,0021700759,203200,Holiday,1,0,0,1
2017-18,0021700775,201577,Lopez,1,0,0,1
2017-18,0021700795,203897,LaVine,1,0,0,1
2017-18,0021700822,201577,Lopez,1,0,0,1
2017-18,0021700829,1628374,Markkanen,1,0,0,1
2017-18,0021700829,1628021,Nwaba,1,0,0,1
2017-18,0021700844,1626170,Grant,1,0,0,0
2017-18,0021700844,1628374,Markkanen,1,0,0,1
2017-18,0021700859,1628374,Markkanen,1,0,0,1
2017-18,0021700859,203943,Vonleh,1,0,0,1
2017-18,0021700870,1626245,Felicio,1,0,0,1
2017-18,0021700870,1626171,Portis,3,0,0,2
2017-18,0021700888,203897,LaVine,1,0,0,1
2017-18,0021700899,1627739,Dunn,1,0,0,1
2017-18,0021700899,1626171,Portis,1,0,0,1
2017-18,0021700899,203943,Vonleh,1,0,0,0
2017-18,0021700907,1626171,Portis,1,0,0,0
2017-18,0021700930,203897,LaVine,1,0,0,1
2017-18,0021700930,1626171,Portis,2,0,0,0
2017-18,0021700953,1626171,Portis,1,0,0,1
2017-18,0021700967,1628374,Markkanen,1,0,0,1
2017-18,0021700967,1628021,Nwaba,1,0,0,1
2017-18,0021700977,1626166,Payne,1,0,0,1
2017-18,0021700993,1626171,Portis,1,0,0,1
2017-18,0021701010,1628469,Blakeney,1,0,0,1
2017-18,0021701010,203897,LaVine,1,0,0,1
2017-18,0021701024,1626245,Felicio,2,0,0,0
2017-18,0021701024,203897,LaVine,1,0,0,1
2017-18,0021701024,1628021,Nwaba,1,0,0,1
2017-18,0021701039,203200,Holiday,1,0,0,1
2017-18,0021701055,1626171,Portis,2,0,0,1
2017-18,0021701055,1626245,Felicio,1,0,0,1
2017-18,0021701055,1628021,Nwaba,1,0,0,0
2017-18,0021701069,1626171,Portis,2,0,0,2
2017-18,0021701083,1626166,Payne,1,0,0,1
2017-18,0021701083,1626245,Felicio,2,0,0,2
2017-18,0021701089,1628021,Nwaba,1,0,0,1
2017-18,0021701111,203200,Holiday,1,0,0,0
2017-18,0021701111,203943,Vonleh,1,0,0,0
2017-18,0021701125,1626170,Grant,1,0,0,0
2017-18,0021701125,203930,Kilpatrick,1,0,0,1
2017-18,0021701129,1628374,Markkanen,1,0,0,1
2017-18,0021701129,1626171,Portis,1,0,0,0
2017-18,0021701129,1626245,Felicio,1,0,0,0
2017-18,0021701144,1626170,Grant,2,1,0,1
2017-18,0021701160,1626170,Grant,1,0,0,1
2017-18,0021701160,1628374,Markkanen,1,0,0,1
2017-18,0021701160,203200,Holiday,1,0,0,1
2017-18,0021701160,203930,Kilpatrick,1,0,0,1
2017-18,0021701185,1626170,Grant,2,0,0,0
2017-18,0021701185,201600,Asik,1,0,0,0
2017-18,0021701193,1626171,Portis,1,0,0,1
2017-18,0021701193,1626170,Grant,2,0,0,2
2017-18,0021701205,203200,Holiday,1,0,0,1
2017-18,0021701205,1626170,Grant,1,1,0,0
2017-18,0021701224,1628021,Nwaba,1,0,0,1
2018-19,0021800014,203897,LaVine,4,0,0,3
2018-19,0021800014,1628469,Blakeney,1,0,0,0
2018-19,0021800031,203200,Holiday,1,0,0,1
2018-19,0021800044,203953,Parker,1,0,0,1
2018-19,0021800044,1626171,Portis,1,0,0,0
2018-19,0021800044,203200,Holiday,1,1,0,0
2018-19,0021800056,203953,Parker,1,0,0,1
2018-19,0021800067,1626166,Payne,1,0,0,1
2018-19,0021800067,203953,Parker,1,0,0,1
2018-19,0021800076,203897,LaVine,1,0,0,1
2018-19,0021800091,203897,LaVine,2,0,0,2
2018-19,0021800091,1628976,Carter Jr.,1,0,0,1
2018-19,0021800091,1628469,Blakeney,1,1,0,0
2018-19,0021800091,203953,Parker,1,0,0,0
2018-19,0021800106,203897,LaVine,1,0,0,1
2018-19,0021800106,203953,Parker,1,0,0,0
2018-19,0021800120,1628976,Carter Jr.,1,0,0,1
2018-19,0021800120,203953,Parker,1,0,0,1
2018-19,0021800120,1628469,Blakeney,1,1,0,1
2018-19,0021800143,203953,Parker,1,0,0,1
2018-19,0021800143,1626166,Payne,1,0,0,0
2018-19,0021800143,1626245,Felicio,1,0,0,0
2018-19,0021800143,1628469,Blakeney,1,0,0,1
2018-19,0021800159,1628976,Carter Jr.,1,0,0,1
2018-19,0021800159,203953,Parker,1,0,0,1
2018-19,0021800178,1627853,Arcidiacono,1,0,0,0
2018-19,0021800178,1627885,Harrison,1,0,0,0
2018-19,0021800193,203200,Holiday,1,0,0,1
2018-19,0021800193,201577,Lopez,1,0,0,1
2018-19,0021800193,203897,LaVine,1,0,0,1
2018-19,0021800193,203953,Parker,2,0,0,2
2018-19,0021800193,1628976,Carter Jr.,1,0,0,1
2018-19,0021800204,1628976,Carter Jr.,1,0,0,1
2018-19,0021800223,203897,LaVine,1,0,0,1
2018-19,0021800230,1626245,Felicio,1,0,0,1
2018-19,0021800230,1628990,Hutchison,1,0,0,1
2018-19,0021800257,203953,Parker,2,0,0,1
2018-19,0021800257,1627885,Harrison,1,0,0,1
2018-19,0021800273,201577,Lopez,1,0,0,1
2018-19,0021800273,203897,LaVine,1,0,0,1
2018-19,0021800281,1628976,Carter Jr.,1,0,0,1
2018-19,0021800281,203897,LaVine,1,0,0,1
2018-19,0021800297,203953,Parker,1,0,0,1
2018-19,0021800310,201577,Lopez,1,0,0,1
2018-19,0021800310,1626166,Payne,1,0,0,1
2018-19,0021800310,203953,Parker,1,0,0,0
2018-19,0021800321,1627885,Harrison,1,0,0,1
2018-19,0021800321,1628976,Carter Jr.,1,0,0,1
2018-19,0021800321,203897,LaVine,1,0,0,1
2018-19,0021800334,203897,LaVine,1,0,0,1
2018-19,0021800334,203953,Parker,1,0,0,1
2018-19,0021800350,1626166,Payne,1,0,0,1
2018-19,0021800373,1628976,Carter Jr.,1,0,0,1
2018-19,0021800373,1628374,Markkanen,1,1,0,1
2018-19,0021800373,203953,Parker,1,0,0,0
2018-19,0021800383,203897,LaVine,1,0,0,1
2018-19,0021800383,1626245,Felicio,1,0,0,0
2018-19,0021800394,1627739,Dunn,1,0,0,1
2018-19,0021800394,1628976,Carter Jr.,2,0,0,2
2018-19,0021800418,201577,Lopez,1,0,0,1
2018-19,0021800447,1626171,Portis,1,0,0,1
2018-19,0021800460,1627885,Harrison,1,0,0,1
2018-19,0021800474,201577,Lopez,1,0,0,0
2018-19,0021800490,1627739,Dunn,1,0,0,1
2018-19,0021800490,1628374,Markkanen,2,1,0,2
2018-19,0021800490,1627853,Arcidiacono,1,0,0,1
2018-19,0021800490,201577,Lopez,1,0,0,1
2018-19,0021800507,1628374,Markkanen,1,0,0,1
2018-19,0021800507,203897,LaVine,3,0,0,3
2018-19,0021800507,201577,Lopez,1,0,0,0
2018-19,0021800507,1627739,Dunn,1,0,0,0
2018-19,0021800520,1628976,Carter Jr.,1,0,0,1
2018-19,0021800520,203897,LaVine,1,0,0,1
2018-19,0021800538,1627885,Harrison,1,0,0,0
2018-19,0021800538,203897,LaVine,1,0,0,1
2018-19,0021800559,203897,LaVine,1,0,0,1
2018-19,0021800559,1627739,Dunn,1,0,0,1
2018-19,0021800569,1628976,Carter Jr.,2,0,0,2
2018-19,0021800569,1628374,Markkanen,1,0,0,1
2018-19,0021800569,1627739,Dunn,1,0,0,1
2018-19,0021800615,1628976,Carter Jr.,1,0,0,1
2018-19,0021800615,1627885,Harrison,1,0,0,1
2018-19,0021800629,203897,LaVine,1,0,0,1
2018-19,0021800629,1627782,Selden,1,0,0,1
2018-19,0021800637,1628374,Markkanen,1,0,0,1
2018-19,0021800637,1628990,Hutchison,1,0,0,1
2018-19,0021800637,1627885,Harrison,1,0,0,1
2018-19,0021800637,203897,LaVine,2,0,0,1
2018-19,0021800669,1628374,Markkanen,1,1,0,0
2018-19,0021800685,1628374,Markkanen,1,0,0,1
2018-19,0021800685,1626171,Portis,1,0,0,1
2018-19,0021800685,203897,LaVine,1,0,0,1
2018-19,0021800685,203953,Parker,1,0,0,1
2018-19,0021800712,1628374,Markkanen,1,0,0,1
2018-19,0021800712,1627782,Selden,1,0,0,0
2018-19,0021800723,203953,Parker,1,0,0,1
2018-19,0021800723,203897,LaVine,1,0,0,1
2018-19,0021800735,203953,Parker,1,0,0,0
2018-19,0021800735,203897,LaVine,1,0,0,1
2018-19,0021800735,1628374,Markkanen,1,0,0,1
2018-19,0021800757,1628374,Markkanen,2,0,0,2
2018-19,0021800757,201577,Lopez,1,0,0,1
2018-19,0021800757,1627853,Arcidiacono,1,0,0,1
2018-19,0021800757,1627885,Harrison,1,0,0,0
2018-19,0021800776,201577,Lopez,1,0,0,1
2018-19,0021800776,1627885,Harrison,1,0,0,1
2018-19,0021800776,1626171,Portis,1,0,0,1
2018-19,0021800805,1627789,Luwawu-Cabarrot,1,0,0,1
2018-19,0021800805,1627885,Harrison,1,0,0,0
2018-19,0021800805,203897,LaVine,1,0,0,0
2018-19,0021800820,203897,LaVine,3,0,0,2
2018-19,0021800820,1627789,Luwawu-Cabarrot,1,1,0,1
2018-19,0021800830,203490,Porter Jr.,1,0,0,0
2018-19,0021800830,201577,Lopez,1,0,0,0
2018-19,0021800830,1626245,Felicio,1,0,0,0
2018-19,0021800830,1627782,Selden,1,0,0,1
2018-19,0021800858,1626245,Felicio,1,0,0,1
2018-19,0021800858,203897,LaVine,2,0,0,2
2018-19,0021800875,1628374,Markkanen,1,1,0,1
2018-19,0021800889,201577,Lopez,1,0,0,1
2018-19,0021800889,1628374,Markkanen,1,0,0,1
2018-19,0021800889,203897,LaVine,1,0,0,1
2018-19,0021800902,201577,Lopez,1,0,0,0
2018-19,0021800902,1627789,Luwawu-Cabarrot,1,0,0,0
2018-19,0021800902,1628469,Blakeney,1,0,0,1
2018-19,0021800902,1627782,Selden,1,0,0,1
2018-19,0021800916,1628374,Markkanen,1,0,0,1
2018-19,0021800928,203490,Porter Jr.,1,0,0,1
2018-19,0021800928,1627885,Harrison,1,0,0,0
2018-19,0021800928,1628374,Markkanen,1,0,0,1
2018-19,0021800928,203897,LaVine,1,0,0,1
2018-19,0021800946,203897,LaVine,1,0,0,1
2018-19,0021800959,1627739,Dunn,1,0,0,1
2018-19,0021800959,203897,LaVine,1,0,0,0
2018-19,0021800970,203490,Porter Jr.,1,0,0,1
2018-19,0021800970,203897,LaVine,2,0,0,0
2018-19,0021800980,201577,Lopez,1,0,0,1
2018-19,0021800980,203897,LaVine,1,0,0,0
2018-19,0021800992,1627782,Selden,1,0,0,1
2018-19,0021801009,203490,Porter Jr.,1,0,0,1
2018-19,0021801009,1628374,Markkanen,1,0,0,1
2018-19,0021801033,1628374,Markkanen,1,0,0,0
2018-19,0021801033,1627739,Dunn,1,0,0,1
2018-19,0021801033,203897,LaVine,1,0,0,1
2018-19,0021801033,1627782,Selden,1,0,0,1
2018-19,0021801033,1626245,Felicio,1,0,0,1
2018-19,0021801047,203897,LaVine,1,0,0,1
2018-19,0021801047,203490,Porter Jr.,1,0,0,1
2018-19,0021801047,1627789,Luwawu-Cabarrot,1,1,0,0
2018-19,0021801047,1627885,Harrison,1,0,0,1
2018-19,0021801047,1628469,Blakeney,1,0,0,0
2018-19,0021801057,1626245,Felicio,1,0,0,1
2018-19,0021801057,203897,LaVine,1,0,0,1
2018-19,0021801057,1627789,Luwawu-Cabarrot,1,0,0,1
2018-19,0021801057,1627739,Dunn,1,0,0,1
2018-19,0021801069,1626245,Felicio,1,0,0,1
2018-19,0021801069,1627782,Selden,1,0,0,1
2018-19,0021801069,1627739,Dunn,1,0,0,1
2018-19,0021801069,1627885,Harrison,1,0,0,1
2018-19,0021801090,1628374,Markkanen,1,0,0,1
2018-19,0021801110,1627885,Harrison,2,0,0,1
2018-19,0021801117,201577,Lopez,1,0,0,1
2018-19,0021801117,1627885,Harrison,1,0,0,0
2018-19,0021801117,1628469,Blakeney,1,0,0,0
2018-19,0021801117,1627789,Luwawu-Cabarrot,1,0,0,1
2018-19,0021801142,1627885,Harrison,1,0,0,0
2018-19,0021801142,1627215,Lemon Jr.,1,0,0,0
2018-19,0021801142,1628469,Blakeney,1,0,0,0
2018-19,0021801142,1628959,Alkins,1,0,0,1
2018-19,0021801155,1627853,Arcidiacono,1,0,0,1
2018-19,0021801155,1627215,Lemon Jr.,1,0,0,0
2018-19,0021801167,1627789,Luwawu-Cabarrot,2,0,0,2
2018-19,0021801167,1626245,Felicio,2,0,0,1
2018-19,0021801167,1627853,Arcidiacono,1,0,0,1
2018-19,0021801194,203960,Sampson,1,0,0,1
2018-19,0021801213,1627215,Lemon Jr.,1,0,0,1
2018-19,0021801224,1628959,Alkins,1,0,0,0
2018-19,0021801224,1627853,Arcidiacono,1,0,0,1
2018-19,0021801224,1626245,Felicio,1,0,0,0
2019-20,0021900003,1627739,Dunn,2,0,0,1
2019-20,0021900020,203107,Satoransky,1,0,0,1
2019-20,0021900031,203490,Porter Jr.,1,0,0,1
2019-20,0021900042,1628976,Carter Jr.,1,0,0,0
2019-20,0021900042,203897,LaVine,1,0,0,1
2019-20,0021900055,203490,Porter Jr.,1,1,0,1
2019-20,0021900073,203897,LaVine,2,0,0,1
2019-20,0021900073,203490,Porter Jr.,1,0,0,0
2019-20,0021900073,1628976,Carter Jr.,1,0,0,0
2019-20,0021900085,1628374,Markkanen,1,0,0,0
2019-20,0021900100,203897,LaVine,1,0,0,1
2019-20,0021900100,1628990,Hutchison,1,0,0,0
2019-20,0021900105,1627739,Dunn,1,0,0,1
2019-20,0021900105,1628436,Kornet,1,0,0,1
2019-20,0021900105,1628990,Hutchison,1,0,0,1
2019-20,0021900129,1628976,Carter Jr.,1,0,0,1
2019-20,0021900129,203107,Satoransky,1,0,0,1
2019-20,0021900129,1628374,Markkanen,1,0,0,1
2019-20,0021900129,1629632,White,1,0,0,1
2019-20,0021900149,203897,LaVine,1,0,0,1
2019-20,0021900175,1628990,Hutchison,2,0,0,2
2019-20,0021900175,201152,Young,1,0,0,1
2019-20,0021900209,1628374,Markkanen,1,1,1,1
2019-20,0021900219,203897,LaVine,1,0,0,1
2019-20,0021900219,1629622,Strus,1,0,0,1
2019-20,0021900247,203897,LaVine,2,0,0,2
2019-20,0021900247,1628374,Markkanen,1,0,0,1
2019-20,0021900247,1628990,Hutchison,1,0,0,1
2019-20,0021900266,1628374,Markkanen,1,1,0,1
2019-20,0021900266,203107,Satoransky,1,0,0,0
2019-20,0021900266,203897,LaVine,1,0,0,1
2019-20,0021900278,203897,LaVine,1,0,0,1
2019-20,0021900278,1629632,White,1,0,0,1
2019-20,0021900298,203897,LaVine,1,0,0,0
2019-20,0021900298,1629655,Gafford,1,0,0,0
2019-20,0021900311,1628976,Carter Jr.,2,0,0,1
2019-20,0021900311,203107,Satoransky,1,0,0,1
2019-20,0021900325,203897,LaVine,1,0,0,1
2019-20,0021900337,201152,Young,1,0,0,0
2019-20,0021900337,1627739,Dunn,1,0,0,1
2019-20,0021900345,1628976,Carter Jr.,1,0,0,1
2019-20,0021900361,1629632,White,2,0,0,2
2019-20,0021900361,1628976,Carter Jr.,1,0,0,1
2019-20,0021900361,1627739,Dunn,1,0,0,1
2019-20,0021900361,1628374,Markkanen,1,0,0,1
2019-20,0021900382,203897,LaVine,2,1,0,1
2019-20,0021900399,203897,LaVine,2,0,0,2
2019-20,0021900399,1628374,Markkanen,1,0,0,1
2019-20,0021900409,1628374,Markkanen,2,0,0,2
2019-20,0021900409,203107,Satoransky,1,0,0,1
2019-20,0021900432,1628976,Carter Jr.,1,0,0,1
2019-20,0021900477,1628374,Markkanen,1,0,0,1
2019-20,0021900477,203107,Satoransky,1,0,0,0
2019-20,0021900493,1629632,White,2,0,0,1
2019-20,0021900493,1629655,Gafford,1,0,0,0
2019-20,0021900511,1629632,White,1,0,0,0
2019-20,0021900529,1627739,Dunn,1,0,0,1
2019-20,0021900529,203107,Satoransky,1,0,0,1
2019-20,0021900529,1628976,Carter Jr.,1,0,0,1
2019-20,0021900545,1629632,White,1,0,0,0
2019-20,0021900570,1629632,White,1,0,0,0
2019-20,0021900570,203897,LaVine,1,0,0,1
2019-20,0021900593,203107,Satoransky,2,0,0,1
2019-20,0021900593,1627739,Dunn,1,0,0,1
2019-20,0021900607,201152,Young,1,0,0,1
2019-20,0021900607,203107,Satoransky,1,0,0,1
2019-20,0021900620,203897,LaVine,1,0,0,1
2019-20,0021900620,1626245,Felicio,1,0,0,1
2019-20,0021900631,203897,LaVine,2,0,0,2
2019-20,0021900631,1628374,Markkanen,1,0,0,1
2019-20,0021900647,203897,LaVine,1,0,0,1
2019-20,0021900647,1627885,Harrison,1,0,0,1
2019-20,0021900661,1627739,Dunn,1,0,0,1
2019-20,0021900674,1628990,Hutchison,1,0,0,1
2019-20,0021900674,203897,LaVine,1,0,0,1
2019-20,0021900682,203897,LaVine,2,0,0,2
2019-20,0021900695,1628990,Hutchison,1,0,0,0
2019-20,0021900708,203897,LaVine,1,0,0,1
2019-20,0021900708,1626245,Felicio,1,0,0,0
2019-20,0021900740,201152,Young,1,0,0,0
2019-20,0021900740,1628990,Hutchison,1,0,0,1
2019-20,0021900765,203897,LaVine,1,0,0,0
2019-20,0021900765,1629690,Mokoka,2,0,0,0
2019-20,0021900788,1627885,Harrison,1,0,0,1
2019-20,0021900788,203107,Satoransky,1,0,0,1
2019-20,0021900803,1628436,Kornet,1,0,0,0
2019-20,0021900803,203107,Satoransky,1,0,0,1
2019-20,0021900823,203107,Satoransky,1,0,0,1
2019-20,0021900823,1629632,White,1,0,0,1
2019-20,0021900839,203897,LaVine,1,0,0,1
2019-20,0021900839,1629632,White,2,0,0,2
2019-20,0021900839,1626245,Felicio,1,0,0,1
2019-20,0021900845,1629655,Gafford,2,0,0,0
2019-20,0021900845,203897,LaVine,3,0,0,3
2019-20,0021900845,1629632,White,1,0,0,1
2019-20,0021900845,203107,Satoransky,2,0,0,2
2019-20,0021900845,201152,Young,1,0,0,1
2019-20,0021900859,203897,LaVine,3,0,0,0
2019-20,0021900859,1627885,Harrison,1,0,0,1
2019-20,0021900859,1629632,White,1,0,0,1
2019-20,0021900907,1628976,Carter Jr.,1,0,0,0
2019-20,0021900907,203490,Porter Jr.,2,1,0,1
2019-20,0021900907,201152,Young,1,0,0,1
2019-20,0021900907,1629655,Gafford,1,0,0,1
2019-20,0021900934,1629632,White,1,0,0,1
2019-20,0021900946,1629632,White,1,0,0,1
2019-20,0021900962,1629655,Gafford,1,0,0,1
2019-20,0021900962,203490,Porter Jr.,1,0,0,1
2020-21,0022000015,203897,LaVine,1,0,0,1
2020-21,0022000026,203490,Porter Jr.,1,0,0,1
2020-21,0022000026,1628374,Markkanen,1,0,0,0
2020-21,0022000026,1627853,Arcidiacono,1,0,0,1
2020-21,0022000038,1628374,Markkanen,1,0,0,1
2020-21,0022000038,203107,Satoransky,1,0,0,1
2020-21,0022000050,1628374,Markkanen,1,0,0,0
2020-21,0022000050,203897,LaVine,1,0,0,1
2020-21,0022000063,1628976,Carter Jr.,2,0,0,1
2020-21,0022000063,203897,LaVine,2,0,0,2
2020-21,0022000063,203490,Porter Jr.,1,0,0,1
2020-21,0022000063,1629632,White,1,0,0,0
2020-21,0022000063,202066,Temple,1,0,0,1
2020-21,0022000073,1630172,Williams,1,0,0,0
2020-21,0022000090,203897,LaVine,1,0,0,1
2020-21,0022000090,1628976,Carter Jr.,1,0,0,0
2020-21,0022000090,1629632,White,1,0,0,1
2020-21,0022000090,203490,Porter Jr.,1,0,0,1
2020-21,0022000106,201152,Young,1,0,0,1
2020-21,0022000106,1629632,White,1,0,0,1
2020-21,0022000117,203897,LaVine,1,0,0,0
2020-21,0022000117,1629632,White,2,0,0,2
2020-21,0022000131,203897,LaVine,2,0,0,2
2020-21,0022000131,202066,Temple,1,0,0,1
2020-21,0022000131,201152,Young,1,0,0,1
2020-21,0022000142,201152,Young,1,0,1,1
2020-21,0022000142,202066,Temple,1,0,0,1
2020-21,0022000142,203897,LaVine,1,0,0,1
2020-21,0022000160,203897,LaVine,1,0,0,1
2020-21,0022000160,201152,Young,1,0,0,1
2020-21,0022000184,1628374,Markkanen,1,0,0,1
2020-21,0022000184,1628976,Carter Jr.,1,0,0,1
2020-21,0022000198,202066,Temple,1,0,0,1
2020-21,0022000198,201152,Young,2,0,0,1
2020-21,0022000198,203490,Porter Jr.,1,0,0,0
2020-21,0022000211,1629655,Gafford,1,0,0,1
2020-21,0022000211,203897,LaVine,1,0,0,1
2020-21,0022000229,1629655,Gafford,1,0,0,1
2020-21,0022000229,1630172,Williams,1,0,0,0
2020-21,0022000262,201152,Young,2,0,0,0
2020-21,0022000278,1628464,Theis,1,0,0,0
2020-21,0022000278,203897,LaVine,2,0,0,2
2020-21,0022000278,202696,Vučević,1,0,0,0
2020-21,0022000298,201152,Young,2,0,0,2
2020-21,0022000298,1629632,White,1,0,0,1
2020-21,0022000298,203107,Satoransky,1,0,0,1
2020-21,0022000298,1628374,Markkanen,1,0,0,1
2020-21,0022000315,201152,Young,1,0,0,0
2020-21,0022000315,1629655,Gafford,1,0,0,0
2020-21,0022000332,201152,Young,1,0,0,0
2020-21,0022000332,1630172,Williams,1,0,0,0
2020-21,0022000344,1630172,Williams,2,0,0,2
2020-21,0022000344,1628374,Markkanen,1,0,0,1
2020-21,0022000344,203897,LaVine,2,0,0,2
2020-21,0022000353,203107,Satoransky,1,0,0,1
2020-21,0022000353,1630172,Williams,1,0,0,1
2020-21,0022000353,1629632,White,1,0,0,1
2020-21,0022000353,201152,Young,1,0,0,1
2020-21,0022000368,201152,Young,1,0,0,0
2020-21,0022000368,203897,LaVine,1,0,0,0
2020-21,0022000385,203897,LaVine,1,0,0,1
2020-21,0022000420,201152,Young,1,0,0,1
2020-21,0022000420,203107,Satoransky,1,0,0,1
2020-21,0022000434,1630172,Williams,1,0,0,1
2020-21,0022000434,1629632,White,2,0,0,1
2020-21,0022000434,201152,Young,1,0,0,1
2020-21,0022000450,203107,Satoransky,1,0,0,1
2020-21,0022000450,203897,LaVine,1,0,0,1
2020-21,0022000450,1627853,Arcidiacono,2,0,0,2
2020-21,0022000450,202066,Temple,1,0,0,1
2020-21,0022000460,202066,Temple,1,0,0,1
2020-21,0022000460,201152,Young,1,0,0,1
2020-21,0022000460,203897,LaVine,1,0,0,1
2020-21,0022000474,203897,LaVine,1,0,0,1
2020-21,0022000474,201152,Young,1,0,0,0
2020-21,0022000493,201152,Young,1,0,0,0
2020-21,0022000493,1628976,Carter Jr.,2,0,0,2
2020-21,0022000493,203107,Satoransky,1,0,0,0
2020-21,0022000508,203897,LaVine,1,0,0,1
2020-21,0022000523,201152,Young,1,0,0,1
2020-21,0022000523,203897,LaVine,1,0,0,0
2020-21,0022000523,202696,Vučević,1,0,0,1
2020-21,0022000523,1628464,Theis,1,0,0,1
2020-21,0022000531,203897,LaVine,1,0,0,0
2020-21,0022000531,202066,Temple,1,0,0,1
2020-21,0022000531,1630172,Williams,1,0,0,0
2020-21,0022000548,203897,LaVine,2,0,0,2
2020-21,0022000548,1629632,White,1,1,0,1
2020-21,0022000548,201152,Young,1,0,0,1
2020-21,0022000564,203897,LaVine,1,0,0,1
2020-21,0022000564,1630172,Williams,1,0,0,1
2020-21,0022000582,201152,Young,1,0,0,1
2020-21,0022000600,1628976,Carter Jr.,1,0,0,1
2020-21,0022000600,1628374,Markkanen,1,0,0,1
2020-21,0022000600,1630172,Williams,1,0,0,1
2020-21,0022000612,1628374,Markkanen,1,0,0,1
2020-21,0022000612,203897,LaVine,1,0,0,1
2020-21,0022000612,201152,Young,1,0,0,1
2020-21,0022000637,1627853,Arcidiacono,1,0,0,1
2020-21,0022000637,1628374,Markkanen,1,0,0,0
2020-21,0022000637,201152,Young,1,0,0,0
2020-21,0022000637,1627756,Valentine,1,0,0,1
2020-21,0022000649,203897,LaVine,1,0,0,1
2020-21,0022000656,203897,LaVine,1,0,0,1
2020-21,0022000656,203107,Satoransky,1,0,0,1
2020-21,0022000697,203107,Satoransky,1,0,0,1
2020-21,0022000697,202696,Vučević,1,0,0,1
2020-21,0022000697,201152,Young,1,0,0,0
2020-21,0022000697,1628972,Brown Jr.,1,0,0,1
2020-21,0022000697,1629632,White,1,0,0,1
2020-21,0022000697,1628374,Markkanen,1,0,0,1
2020-21,0022000716,1628464,Theis,1,0,0,0
2020-21,0022000716,203107,Satoransky,1,0,0,1
2020-21,0022000730,1628374,Markkanen,1,0,0,1
2020-21,0022000743,1628374,Markkanen,1,0,0,1
2020-21,0022000755,1628972,Brown Jr.,1,0,0,1
2020-21,0022000755,203107,Satoransky,1,0,0,1
2020-21,0022000769,1628972,Brown Jr.,1,0,0,1
2020-21,0022000769,1630172,Williams,1,0,0,1
2020-21,0022000812,203107,Satoransky,1,0,0,0
2020-21,0022000812,201152,Young,2,0,0,1
2020-21,0022000812,1628374,Markkanen,1,0,0,0
2020-21,0022000812,203897,LaVine,1,0,0,0
2020-21,0022000833,1630172,Williams,1,0,0,1
2020-21,0022000833,203897,LaVine,2,0,0,2
2020-21,0022000850,1628972,Brown Jr.,1,0,0,1
2020-21,0022000850,1628464,Theis,1,0,0,0
