loc_x,loc_y,shot_distance,shot_made,shot_type,shot_zone,shot_zone_area
14,12,1,False,2PT,Restricted Area,Center(C)
18,14,2,False,2PT,Restricted Area,Center(C)
9,26,2,False,2PT,Restricted Area,Center(C)
13,26,2,True,2PT,Restricted Area,Center(C)
185,6,18,False,2PT,Mid-Range,Right Side(R)
-32,176,17,False,2PT,Mid-Range,Center(C)
23,12,2,True,2PT,Restricted Area,Center(C)
7,64,6,False,2PT,In The Paint (Non-RA),Center(C)
-131,157,20,False,2PT,Mid-Range,Left Side Center(LC)
21,74,7,False,2PT,In The Paint (Non-RA),Center(C)
20,15,2,False,2PT,Restricted Area,Center(C)
34,15,3,True,2PT,Restricted Area,Center(C)
29,7,2,True,2PT,Restricted Area,Center(C)
124,213,24,False,3PT,Above the Break 3,Right Side Center(RC)
17,20,2,True,2PT,Restricted Area,Center(C)
15,31,3,True,2PT,Restricted Area,Center(C)
20,6,2,True,2PT,Restricted Area,Center(C)
130,162,20,True,2PT,Mid-Range,Right Side Center(RC)
177,6,17,False,2PT,Mid-Range,Right Side(R)
124,220,25,False,3PT,Above the Break 3,Right Side Center(RC)
23,6,2,True,2PT,Restricted Area,Center(C)
17,11,2,True,2PT,Restricted Area,Center(C)
136,44,14,False,2PT,Mid-Range,Right Side(R)
13,9,1,True,2PT,Restricted Area,Center(C)
28,3,2,True,2PT,Restricted Area,Center(C)
36,28,4,False,2PT,In The Paint (Non-RA),Center(C)
26,6,2,True,2PT,Restricted Area,Center(C)
39,6,3,True,2PT,Restricted Area,Center(C)
-237,3,23,False,3PT,Left Corner 3,Left Side(L)
-41,14,4,True,2PT,In The Paint (Non-RA),Center(C)
-134,157,20,True,2PT,Mid-Range,Left Side Center(LC)
-187,168,25,False,3PT,Above the Break 3,Left Side Center(LC)
163,138,21,True,2PT,Mid-Range,Right Side Center(RC)
157,205,25,True,3PT,Above the Break 3,Right Side Center(RC)
-67,239,24,False,3PT,Above the Break 3,Center(C)
-56,238,24,True,3PT,Above the Break 3,Center(C)
18,11,2,True,2PT,Restricted Area,Center(C)
13,104,10,True,2PT,In The Paint (Non-RA),Center(C)
34,63,7,True,2PT,In The Paint (Non-RA),Center(C)
34,247,24,False,3PT,Above the Break 3,Center(C)
-235,-24,23,False,3PT,Left Corner 3,Left Side(L)
17,11,2,False,2PT,Restricted Area,Center(C)
40,0,4,False,2PT,In The Paint (Non-RA),Center(C)
23,22,3,True,2PT,Restricted Area,Center(C)
24,14,2,True,2PT,Restricted Area,Center(C)
130,214,25,False,3PT,Above the Break 3,Right Side Center(RC)
-64,187,19,False,2PT,Mid-Range,Left Side Center(LC)
17,6,1,False,2PT,Restricted Area,Center(C)
-172,-13,17,True,2PT,Mid-Range,Left Side(L)
-11,244,24,True,3PT,Above the Break 3,Center(C)
230,37,23,False,3PT,Right Corner 3,Right Side(R)
-60,34,6,True,2PT,In The Paint (Non-RA),Center(C)
-2,6,0,True,2PT,Restricted Area,Center(C)
-163,-10,16,False,2PT,Mid-Range,Left Side(L)
163,3,16,True,2PT,Mid-Range,Right Side(R)
18,22,2,True,2PT,Restricted Area,Center(C)
6,52,5,False,2PT,In The Paint (Non-RA),Center(C)
13,0,1,False,2PT,Restricted Area,Center(C)
34,1,3,True,2PT,Restricted Area,Center(C)
31,14,3,True,2PT,Restricted Area,Center(C)
132,170,21,True,2PT,Mid-Range,Right Side Center(RC)
6,14,1,True,2PT,Restricted Area,Center(C)
166,1,16,True,2PT,Mid-Range,Right Side(R)
-30,-2,3,True,2PT,Restricted Area,Center(C)
147,131,19,False,2PT,Mid-Range,Right Side Center(RC)
0,9,0,True,2PT,Restricted Area,Center(C)
-122,124,17,False,2PT,Mid-Range,Left Side Center(LC)
-139,200,24,False,3PT,Above the Break 3,Left Side Center(LC)
225,-8,22,False,3PT,Right Corner 3,Right Side(R)
-153,197,24,True,3PT,Above the Break 3,Left Side Center(LC)
-23,206,20,False,2PT,Mid-Range,Center(C)
152,15,15,False,2PT,Mid-Range,Right Side(R)
233,14,23,False,3PT,Right Corner 3,Right Side(R)
9,252,25,True,3PT,Above the Break 3,Center(C)
-190,143,23,True,3PT,Above the Break 3,Left Side Center(LC)
-177,74,19,True,2PT,Mid-Range,Left Side(L)
152,118,19,False,2PT,Mid-Range,Right Side Center(RC)
-2,12,1,True,2PT,Restricted Area,Center(C)
214,6,21,True,2PT,Mid-Range,Right Side(R)
0,7,0,True,2PT,Restricted Area,Center(C)
-172,179,24,True,3PT,Above the Break 3,Left Side Center(LC)
-35,12,3,False,2PT,Restricted Area,Center(C)
10,4,1,False,2PT,Restricted Area,Center(C)
28,36,4,False,2PT,In The Paint (Non-RA),Center(C)
40,216,21,True,2PT,Mid-Range,Center(C)
20,-11,2,True,2PT,Restricted Area,Center(C)
135,157,20,True,2PT,Mid-Range,Right Side Center(RC)
18,3,1,True,2PT,Restricted Area,Center(C)
15,0,1,False,2PT,Restricted Area,Center(C)
-150,190,24,False,3PT,Above the Break 3,Left Side Center(LC)
13,31,3,False,2PT,Restricted Area,Center(C)
-229,-14,22,True,3PT,Left Corner 3,Left Side(L)
-187,170,25,True,3PT,Above the Break 3,Left Side Center(LC)
-8,52,5,False,2PT,In The Paint (Non-RA),Center(C)
18,66,6,False,2PT,In The Paint (Non-RA),Center(C)
-11,37,3,False,2PT,Restricted Area,Center(C)
-117,88,14,False,2PT,Mid-Range,Left Side(L)
17,3,1,False,2PT,Restricted Area,Center(C)
233,26,23,False,3PT,Right Corner 3,Right Side(R)
2,7,0,False,2PT,Restricted Area,Center(C)
6,15,1,True,2PT,Restricted Area,Center(C)
-231,37,23,False,3PT,Left Corner 3,Left Side(L)
9,19,2,True,2PT,Restricted Area,Center(C)
226,4,22,False,3PT,Right Corner 3,Right Side(R)
-168,178,24,False,3PT,Above the Break 3,Left Side Center(LC)
-5,246,24,False,3PT,Above the Break 3,Center(C)
28,11,3,False,2PT,Restricted Area,Center(C)
7,14,1,False,2PT,Restricted Area,Center(C)
9,17,1,False,2PT,Restricted Area,Center(C)
23,15,2,True,2PT,Restricted Area,Center(C)
42,50,6,True,2PT,In The Paint (Non-RA),Center(C)
140,213,25,True,3PT,Above the Break 3,Right Side Center(RC)
133,167,21,False,2PT,Mid-Range,Right Side Center(RC)
125,154,19,False,2PT,Mid-Range,Right Side Center(RC)
7,12,1,True,2PT,Restricted Area,Center(C)
-76,44,8,False,2PT,In The Paint (Non-RA),Left Side(L)
177,178,25,False,3PT,Above the Break 3,Right Side Center(RC)
-212,3,21,False,2PT,Mid-Range,Left Side(L)
1,23,2,False,2PT,Restricted Area,Center(C)
215,132,25,True,3PT,Above the Break 3,Right Side Center(RC)
29,-8,3,False,2PT,Restricted Area,Center(C)
-4,26,2,True,2PT,Restricted Area,Center(C)
29,0,2,True,2PT,Restricted Area,Center(C)
-153,86,17,True,2PT,Mid-Range,Left Side(L)
-146,101,17,True,2PT,Mid-Range,Left Side(L)
23,26,3,True,2PT,Restricted Area,Center(C)
173,72,18,True,2PT,Mid-Range,Right Side(R)
234,1,23,False,3PT,Right Corner 3,Right Side(R)
-62,113,12,True,2PT,In The Paint (Non-RA),Center(C)
166,74,18,True,2PT,Mid-Range,Right Side(R)
54,88,10,False,2PT,In The Paint (Non-RA),Right Side(R)
18,1,1,True,2PT,Restricted Area,Center(C)
-240,-2,24,True,3PT,Left Corner 3,Left Side(L)
146,137,20,True,2PT,Mid-Range,Right Side Center(RC)
198,3,19,True,2PT,Mid-Range,Right Side(R)
47,216,22,False,2PT,Mid-Range,Center(C)
-24,17,2,True,2PT,Restricted Area,Center(C)
17,11,2,True,2PT,Restricted Area,Center(C)
-198,6,19,False,2PT,Mid-Range,Left Side(L)
-7,80,8,False,2PT,In The Paint (Non-RA),Center(C)
185,28,18,False,2PT,Mid-Range,Right Side(R)
176,170,24,False,3PT,Above the Break 3,Right Side Center(RC)
67,239,24,False,3PT,Above the Break 3,Center(C)
201,-8,20,False,2PT,Mid-Range,Right Side(R)
92,17,9,True,2PT,Mid-Range,Right Side(R)
118,214,24,False,3PT,Above the Break 3,Right Side Center(RC)
146,383,40,False,3PT,Above the Break 3,Right Side Center(RC)
9,31,3,False,2PT,Restricted Area,Center(C)
-136,213,25,True,3PT,Above the Break 3,Left Side Center(LC)
241,-17,24,True,3PT,Right Corner 3,Right Side(R)
-103,222,24,True,3PT,Above the Break 3,Left Side Center(LC)
-10,14,1,True,2PT,Restricted Area,Center(C)
6,26,2,False,2PT,Restricted Area,Center(C)
-18,17,2,True,2PT,Restricted Area,Center(C)
110,164,19,False,2PT,Mid-Range,Right Side Center(RC)
-128,216,25,True,3PT,Above the Break 3,Left Side Center(LC)
0,55,5,True,2PT,In The Paint (Non-RA),Center(C)
-185,-11,18,False,2PT,Mid-Range,Left Side(L)
40,197,20,False,2PT,Mid-Range,Center(C)
132,219,25,False,3PT,Above the Break 3,Right Side Center(RC)
-231,-8,23,False,3PT,Left Corner 3,Left Side(L)
-100,74,12,False,2PT,Mid-Range,Left Side(L)
-147,192,24,True,3PT,Above the Break 3,Left Side Center(LC)
15,195,19,True,2PT,Mid-Range,Center(C)
170,15,17,False,2PT,Mid-Range,Right Side(R)
-3,17,1,False,2PT,Restricted Area,Center(C)
78,60,9,False,2PT,In The Paint (Non-RA),Right Side(R)
-4,9,0,True,2PT,Restricted Area,Center(C)
-117,162,19,False,2PT,Mid-Range,Left Side Center(LC)
-182,23,18,False,2PT,Mid-Range,Left Side(L)
114,134,17,False,2PT,Mid-Range,Right Side Center(RC)
0,8,0,True,2PT,Restricted Area,Center(C)
-21,149,15,True,2PT,Mid-Range,Center(C)
4,3,0,True,2PT,Restricted Area,Center(C)
92,192,21,False,2PT,Mid-Range,Right Side Center(RC)
7,-6,0,False,2PT,Restricted Area,Center(C)
135,134,19,False,2PT,Mid-Range,Right Side Center(RC)
6,3,0,True,2PT,Restricted Area,Center(C)
-117,12,11,False,2PT,Mid-Range,Left Side(L)
6,4,0,True,2PT,Restricted Area,Center(C)
7,1,0,False,2PT,Restricted Area,Center(C)
-2,201,20,False,2PT,Mid-Range,Center(C)
170,189,25,True,3PT,Above the Break 3,Right Side Center(RC)
6,4,0,True,2PT,Restricted Area,Center(C)
7,0,0,True,2PT,Restricted Area,Center(C)
214,23,21,False,2PT,Mid-Range,Right Side(R)
10,4,1,True,2PT,Restricted Area,Center(C)
-2,6,0,True,2PT,Restricted Area,Center(C)
-93,238,25,False,3PT,Above the Break 3,Left Side Center(LC)
-73,102,12,False,2PT,In The Paint (Non-RA),Left Side(L)
0,-3,0,False,2PT,Restricted Area,Center(C)
6,0,0,True,2PT,Restricted Area,Center(C)
-24,186,18,False,2PT,Mid-Range,Center(C)
-147,89,17,True,2PT,Mid-Range,Left Side(L)
-166,14,16,True,2PT,Mid-Range,Left Side(L)
4,0,0,True,2PT,Restricted Area,Center(C)
-84,132,15,True,2PT,Mid-Range,Left Side(L)
47,23,5,True,2PT,In The Paint (Non-RA),Center(C)
7,4,0,True,2PT,Restricted Area,Center(C)
143,134,19,True,2PT,Mid-Range,Right Side Center(RC)
209,6,20,False,2PT,Mid-Range,Right Side(R)
17,-8,1,False,2PT,Restricted Area,Center(C)
1,4,0,False,2PT,Restricted Area,Center(C)
4,1,0,False,2PT,Restricted Area,Center(C)
7,37,3,False,2PT,Restricted Area,Center(C)
13,1,1,False,2PT,Restricted Area,Center(C)
2,3,0,True,2PT,Restricted Area,Center(C)
64,172,18,True,2PT,Mid-Range,Right Side Center(RC)
6,197,19,True,2PT,Mid-Range,Center(C)
173,25,17,False,2PT,Mid-Range,Right Side(R)
2,-2,0,True,2PT,Restricted Area,Center(C)
-226,-10,22,True,3PT,Left Corner 3,Left Side(L)
99,203,22,False,2PT,Mid-Range,Right Side Center(RC)
-19,34,3,False,2PT,Restricted Area,Center(C)
-93,162,18,True,2PT,Mid-Range,Left Side Center(LC)
67,20,6,False,2PT,In The Paint (Non-RA),Center(C)
-109,99,14,False,2PT,Mid-Range,Left Side(L)
-62,52,8,False,2PT,In The Paint (Non-RA),Left Side(L)
99,160,18,False,2PT,Mid-Range,Right Side Center(RC)
119,165,20,False,2PT,Mid-Range,Right Side Center(RC)
-172,209,27,True,3PT,Above the Break 3,Left Side Center(LC)
1,7,0,False,2PT,Restricted Area,Center(C)
0,250,25,True,3PT,Above the Break 3,Center(C)
65,249,25,True,3PT,Above the Break 3,Center(C)
4,3,0,True,2PT,Restricted Area,Center(C)
-179,176,25,False,3PT,Above the Break 3,Left Side Center(LC)
92,71,11,True,2PT,Mid-Range,Right Side(R)
140,217,25,True,3PT,Above the Break 3,Right Side Center(RC)
234,6,23,False,3PT,Right Corner 3,Right Side(R)
0,3,0,True,2PT,Restricted Area,Center(C)
4,1,0,True,2PT,Restricted Area,Center(C)
135,224,26,True,3PT,Above the Break 3,Right Side Center(RC)
-182,181,25,False,3PT,Above the Break 3,Left Side Center(LC)
168,17,16,False,2PT,Mid-Range,Right Side(R)
-18,33,3,False,2PT,Restricted Area,Center(C)
130,211,24,False,3PT,Above the Break 3,Right Side Center(RC)
-75,184,19,False,2PT,Mid-Range,Left Side Center(LC)
7,85,8,False,2PT,In The Paint (Non-RA),Center(C)
7,19,2,True,2PT,Restricted Area,Center(C)
-103,132,16,False,2PT,Mid-Range,Left Side Center(LC)
179,4,17,False,2PT,Mid-Range,Right Side(R)
18,-3,1,True,2PT,Restricted Area,Center(C)
171,67,18,False,2PT,Mid-Range,Right Side(R)
-101,135,16,True,2PT,Mid-Range,Left Side Center(LC)
-185,123,22,True,2PT,Mid-Range,Left Side(L)
-150,47,15,True,2PT,Mid-Range,Left Side(L)
147,26,14,False,2PT,Mid-Range,Right Side(R)
18,11,2,True,2PT,Restricted Area,Center(C)
-105,142,17,False,2PT,Mid-Range,Left Side Center(LC)
26,-5,2,True,2PT,Restricted Area,Center(C)
-228,-2,22,True,3PT,Left Corner 3,Left Side(L)
-51,162,16,False,2PT,Mid-Range,Center(C)
140,129,19,False,2PT,Mid-Range,Right Side Center(RC)
0,-5,0,True,2PT,Restricted Area,Center(C)
182,3,18,False,2PT,Mid-Range,Right Side(R)
-131,208,24,False,3PT,Above the Break 3,Left Side Center(LC)
18,88,8,True,2PT,In The Paint (Non-RA),Center(C)
-67,9,6,True,2PT,In The Paint (Non-RA),Center(C)
20,15,2,False,2PT,Restricted Area,Center(C)
15,58,5,True,2PT,In The Paint (Non-RA),Center(C)
15,252,25,False,3PT,Above the Break 3,Center(C)
39,20,4,False,2PT,In The Paint (Non-RA),Center(C)
-131,126,18,False,2PT,Mid-Range,Left Side Center(LC)
-130,23,13,True,2PT,Mid-Range,Left Side(L)
53,11,5,False,2PT,In The Paint (Non-RA),Center(C)
201,173,26,True,3PT,Above the Break 3,Right Side Center(RC)
-127,127,17,False,2PT,Mid-Range,Left Side Center(LC)
4,146,14,True,2PT,Mid-Range,Center(C)
-16,4,1,False,2PT,Restricted Area,Center(C)
21,4,2,True,2PT,Restricted Area,Center(C)
23,0,2,False,2PT,Restricted Area,Center(C)
-4,-2,0,True,2PT,Restricted Area,Center(C)
230,25,23,True,3PT,Right Corner 3,Right Side(R)
17,31,3,False,2PT,Restricted Area,Center(C)
12,9,1,True,2PT,Restricted Area,Center(C)
-128,214,24,False,3PT,Above the Break 3,Left Side Center(LC)
-5,0,0,False,2PT,Restricted Area,Center(C)
114,31,11,False,2PT,Mid-Range,Right Side(R)
31,7,3,False,2PT,Restricted Area,Center(C)
18,69,7,True,2PT,In The Paint (Non-RA),Center(C)
34,26,4,False,2PT,In The Paint (Non-RA),Center(C)
13,17,2,False,2PT,Restricted Area,Center(C)
100,50,11,False,2PT,Mid-Range,Right Side(R)
-59,209,21,False,2PT,Mid-Range,Center(C)
168,115,20,True,2PT,Mid-Range,Right Side(R)
-149,-6,14,False,2PT,Mid-Range,Left Side(L)
92,14,9,False,2PT,Mid-Range,Right Side(R)
7,12,1,True,2PT,Restricted Area,Center(C)
-65,36,7,False,2PT,In The Paint (Non-RA),Center(C)
58,26,6,False,2PT,In The Paint (Non-RA),Center(C)
-144,63,15,False,2PT,Mid-Range,Left Side(L)
-101,153,18,False,2PT,Mid-Range,Left Side Center(LC)
-127,116,17,False,2PT,Mid-Range,Left Side Center(LC)
26,77,8,False,2PT,In The Paint (Non-RA),Center(C)
-116,236,26,False,3PT,Above the Break 3,Left Side Center(LC)
18,1,1,False,2PT,Restricted Area,Center(C)
-101,-5,10,True,2PT,Mid-Range,Left Side(L)
212,77,22,False,2PT,Mid-Range,Right Side(R)
18,0,1,True,2PT,Restricted Area,Center(C)
-108,219,24,False,3PT,Above the Break 3,Left Side Center(LC)
237,88,25,False,3PT,Above the Break 3,Right Side Center(RC)
89,31,9,True,2PT,Mid-Range,Right Side(R)
-125,228,26,False,3PT,Above the Break 3,Left Side Center(LC)
173,137,22,False,2PT,Mid-Range,Right Side Center(RC)
15,19,2,True,2PT,Restricted Area,Center(C)
147,-16,14,False,2PT,Mid-Range,Right Side(R)
7,12,1,True,2PT,Restricted Area,Center(C)
20,-3,2,True,2PT,Restricted Area,Center(C)
195,-16,19,False,2PT,Mid-Range,Right Side(R)
-7,1,0,True,2PT,Restricted Area,Center(C)
6,47,4,True,2PT,In The Paint (Non-RA),Center(C)
135,154,20,True,2PT,Mid-Range,Right Side Center(RC)
-73,208,22,True,2PT,Mid-Range,Left Side Center(LC)
204,167,26,True,3PT,Above the Break 3,Right Side Center(RC)
0,263,26,False,3PT,Above the Break 3,Center(C)
-13,1,1,False,2PT,Restricted Area,Center(C)
6,55,5,False,2PT,In The Paint (Non-RA),Center(C)
179,7,17,True,2PT,Mid-Range,Right Side(R)
17,44,4,True,2PT,In The Paint (Non-RA),Center(C)
-16,23,2,True,2PT,Restricted Area,Center(C)
196,178,26,False,3PT,Above the Break 3,Right Side Center(RC)
-7,6,0,True,2PT,Restricted Area,Center(C)
147,198,24,True,3PT,Above the Break 3,Right Side Center(RC)
190,-2,19,False,2PT,Mid-Range,Right Side(R)
166,208,26,False,3PT,Above the Break 3,Right Side Center(RC)
214,151,26,True,3PT,Above the Break 3,Right Side Center(RC)
42,0,4,False,2PT,In The Paint (Non-RA),Center(C)
18,71,7,False,2PT,In The Paint (Non-RA),Center(C)
-49,39,6,True,2PT,In The Paint (Non-RA),Center(C)
23,12,2,False,2PT,Restricted Area,Center(C)
154,11,15,True,2PT,Mid-Range,Right Side(R)
-73,236,24,True,3PT,Above the Break 3,Center(C)
1,4,0,True,2PT,Restricted Area,Center(C)
154,160,22,True,2PT,Mid-Range,Right Side Center(RC)
160,12,16,False,2PT,Mid-Range,Right Side(R)
42,30,5,True,2PT,In The Paint (Non-RA),Center(C)
2,12,1,True,2PT,Restricted Area,Center(C)
206,25,20,False,2PT,Mid-Range,Right Side(R)
99,414,42,False,3PT,Above the Break 3,Back Court(BC)
200,34,20,False,2PT,Mid-Range,Right Side(R)
-128,208,24,False,3PT,Above the Break 3,Left Side Center(LC)
26,20,3,True,2PT,Restricted Area,Center(C)
103,235,25,False,3PT,Above the Break 3,Right Side Center(RC)
203,160,25,False,3PT,Above the Break 3,Right Side Center(RC)
-97,118,15,False,2PT,Mid-Range,Left Side(L)
36,12,3,False,2PT,Restricted Area,Center(C)
23,22,3,True,2PT,Restricted Area,Center(C)
17,104,10,False,2PT,In The Paint (Non-RA),Center(C)
-226,3,22,False,3PT,Left Corner 3,Left Side(L)
-10,14,1,True,2PT,Restricted Area,Center(C)
4,9,0,True,2PT,Restricted Area,Center(C)
18,14,2,True,2PT,Restricted Area,Center(C)
-155,192,24,True,3PT,Above the Break 3,Left Side Center(LC)
189,159,24,False,3PT,Above the Break 3,Right Side Center(RC)
-16,157,15,False,2PT,Mid-Range,Center(C)
26,60,6,False,2PT,In The Paint (Non-RA),Center(C)
91,143,16,False,2PT,Mid-Range,Right Side Center(RC)
206,25,20,True,2PT,Mid-Range,Right Side(R)
-5,26,2,True,2PT,Restricted Area,Center(C)
-62,205,21,True,2PT,Mid-Range,Center(C)
-87,227,24,False,3PT,Above the Break 3,Left Side Center(LC)
-93,50,10,True,2PT,Mid-Range,Left Side(L)
106,168,19,False,2PT,Mid-Range,Right Side Center(RC)
-64,186,19,True,2PT,Mid-Range,Left Side Center(LC)
-51,241,24,False,3PT,Above the Break 3,Center(C)
-2,1,0,False,2PT,Restricted Area,Center(C)
190,102,21,False,2PT,Mid-Range,Right Side(R)
-221,9,22,False,3PT,Left Corner 3,Left Side(L)
133,134,18,False,2PT,Mid-Range,Right Side Center(RC)
181,45,18,True,2PT,Mid-Range,Right Side(R)
-136,140,19,False,2PT,Mid-Range,Left Side Center(LC)
-18,246,24,False,3PT,Above the Break 3,Center(C)
-23,74,7,False,2PT,In The Paint (Non-RA),Center(C)
226,11,22,False,3PT,Right Corner 3,Right Side(R)
15,4,1,False,2PT,Restricted Area,Center(C)
-21,12,2,False,2PT,Restricted Area,Center(C)
6,9,1,True,2PT,Restricted Area,Center(C)
-205,12,20,False,2PT,Mid-Range,Left Side(L)
43,36,5,True,2PT,In The Paint (Non-RA),Center(C)
13,3,1,False,2PT,Restricted Area,Center(C)
1,12,1,True,2PT,Restricted Area,Center(C)
10,4,1,True,2PT,Restricted Area,Center(C)
6,11,1,True,2PT,Restricted Area,Center(C)
4,12,1,True,2PT,Restricted Area,Center(C)
2,11,1,True,2PT,Restricted Area,Center(C)
97,25,10,False,2PT,Mid-Range,Right Side(R)
4,3,0,True,2PT,Restricted Area,Center(C)
88,74,11,False,2PT,Mid-Range,Right Side(R)
10,19,2,True,2PT,Restricted Area,Center(C)
-60,123,13,True,2PT,In The Paint (Non-RA),Center(C)
62,102,11,False,2PT,In The Paint (Non-RA),Right Side(R)
-11,285,28,True,3PT,Above the Break 3,Center(C)
7,12,1,False,2PT,Restricted Area,Center(C)
-62,113,12,False,2PT,In The Paint (Non-RA),Center(C)
-48,244,24,True,3PT,Above the Break 3,Center(C)
92,179,20,False,2PT,Mid-Range,Right Side Center(RC)
4,15,1,True,2PT,Restricted Area,Center(C)
73,244,25,False,3PT,Above the Break 3,Center(C)
18,11,2,False,2PT,Restricted Area,Center(C)
83,236,25,True,3PT,Above the Break 3,Right Side Center(RC)
-41,249,25,False,3PT,Above the Break 3,Center(C)
-201,12,20,True,2PT,Mid-Range,Left Side(L)
-224,14,22,False,3PT,Left Corner 3,Left Side(L)
163,11,16,True,2PT,Mid-Range,Right Side(R)
110,227,25,False,3PT,Above the Break 3,Right Side Center(RC)
111,222,24,False,3PT,Above the Break 3,Right Side Center(RC)
-171,6,17,False,2PT,Mid-Range,Left Side(L)
-13,3,1,True,2PT,Restricted Area,Center(C)
222,15,22,True,3PT,Right Corner 3,Right Side(R)
176,6,17,True,2PT,Mid-Range,Right Side(R)
-8,14,1,True,2PT,Restricted Area,Center(C)
88,69,11,False,2PT,Mid-Range,Right Side(R)
-27,3,2,False,2PT,Restricted Area,Center(C)
0,19,1,False,2PT,Restricted Area,Center(C)
-127,113,16,False,2PT,Mid-Range,Left Side Center(LC)
4,86,8,True,2PT,In The Paint (Non-RA),Center(C)
-16,6,1,True,2PT,Restricted Area,Center(C)
59,25,6,False,2PT,In The Paint (Non-RA),Center(C)
136,127,18,False,2PT,Mid-Range,Right Side Center(RC)
-2,183,18,False,2PT,Mid-Range,Center(C)
138,214,25,False,3PT,Above the Break 3,Right Side Center(RC)
-65,116,13,True,2PT,In The Paint (Non-RA),Center(C)
-18,48,5,False,2PT,In The Paint (Non-RA),Center(C)
-174,0,17,True,2PT,Mid-Range,Left Side(L)
-8,17,1,False,2PT,Restricted Area,Center(C)
0,39,3,False,2PT,Restricted Area,Center(C)
6,42,4,True,2PT,In The Paint (Non-RA),Center(C)
-19,6,1,False,2PT,Restricted Area,Center(C)
-179,0,17,False,2PT,Mid-Range,Left Side(L)
20,15,2,False,2PT,Restricted Area,Center(C)
-197,119,23,False,2PT,Mid-Range,Left Side(L)
-21,15,2,True,2PT,Restricted Area,Center(C)
53,167,17,False,2PT,Mid-Range,Center(C)
-182,-8,18,True,2PT,Mid-Range,Left Side(L)
23,12,2,True,2PT,Restricted Area,Center(C)
42,-5,4,False,2PT,In The Paint (Non-RA),Center(C)
-68,26,7,False,2PT,In The Paint (Non-RA),Center(C)
61,244,25,True,3PT,Above the Break 3,Center(C)
12,7,1,True,2PT,Restricted Area,Center(C)
143,74,16,True,2PT,Mid-Range,Right Side(R)
-13,254,25,False,3PT,Above the Break 3,Center(C)
-18,3,1,True,2PT,Restricted Area,Center(C)
225,15,22,False,3PT,Right Corner 3,Right Side(R)
-59,17,6,False,2PT,In The Paint (Non-RA),Center(C)
-34,17,3,False,2PT,Restricted Area,Center(C)
113,222,24,False,3PT,Above the Break 3,Right Side Center(RC)
-38,7,3,True,2PT,Restricted Area,Center(C)
-15,7,1,True,2PT,Restricted Area,Center(C)
39,30,4,True,2PT,In The Paint (Non-RA),Center(C)
-144,0,14,False,2PT,Mid-Range,Left Side(L)
