loc_x,loc_y,shot_distance,shot_made,shot_type,shot_zone,shot_zone_area
-7.0,36.0,3.0,False,2PT,Restricted Area,Center(C)
-24.0,7.0,2.0,False,2PT,Restricted Area,Center(C)
6.0,6.0,0.0,False,2PT,Restricted Area,Center(C)
9.0,45.0,4.0,True,2PT,In The Paint (Non-RA),Center(C)
89.0,235.0,25.0,False,3PT,Above the Break 3,Right Side Center(RC)
-100.0,249.0,26.0,False,3PT,Above the Break 3,Left Side Center(LC)
203.0,135.0,24.0,True,3PT,Above the Break 3,Right Side Center(RC)
-24.0,89.0,9.0,False,2PT,In The Paint (Non-RA),Center(C)
4.0,11.0,1.0,False,2PT,Restricted Area,Center(C)
-4.0,7.0,0.0,True,2PT,Restricted Area,Center(C)
2.0,3.0,0.0,True,2PT,Restricted Area,Center(C)
2.0,-5.0,0.0,True,2PT,Restricted Area,Center(C)
24.0,99.0,10.0,False,2PT,In The Paint (Non-RA),Center(C)
0.0,41.0,4.0,False,2PT,In The Paint (Non-RA),Center(C)
-26.0,6.0,2.0,True,2PT,Restricted Area,Center(C)
17.0,-14.0,2.0,False,2PT,Restricted Area,Center(C)
21.0,4.0,2.0,False,2PT,Restricted Area,Center(C)
-212.0,17.0,21.0,True,2PT,Mid-Range,Left Side(L)
94.0,3.0,9.0,False,2PT,Mid-Range,Right Side(R)
140.0,227.0,26.0,False,3PT,Above the Break 3,Right Side Center(RC)
18.0,25.0,3.0,False,2PT,Restricted Area,Center(C)
31.0,37.0,4.0,False,2PT,In The Paint (Non-RA),Center(C)
2.0,12.0,1.0,False,2PT,Restricted Area,Center(C)
2.0,0.0,0.0,True,2PT,Restricted Area,Center(C)
230.0,-2.0,23.0,False,3PT,Right Corner 3,Right Side(R)
61.0,11.0,6.0,False,2PT,In The Paint (Non-RA),Center(C)
-224.0,124.0,25.0,True,3PT,Above the Break 3,Left Side Center(LC)
-5.0,-5.0,0.0,True,2PT,Restricted Area,Center(C)
6.0,0.0,0.0,True,2PT,Restricted Area,Center(C)
4.0,-3.0,0.0,True,2PT,Restricted Area,Center(C)
-62.0,159.0,17.0,False,2PT,Mid-Range,Left Side Center(LC)
-4.0,187.0,18.0,False,2PT,Mid-Range,Center(C)
83.0,246.0,25.0,True,3PT,Above the Break 3,Right Side Center(RC)
-108.0,244.0,26.0,False,3PT,Above the Break 3,Left Side Center(LC)
0.0,37.0,3.0,False,2PT,Restricted Area,Center(C)
-119.0,235.0,26.0,False,3PT,Above the Break 3,Left Side Center(LC)
100.0,131.0,16.0,True,2PT,Mid-Range,Right Side Center(RC)
-11.0,-2.0,1.0,True,2PT,Restricted Area,Center(C)
23.0,17.0,2.0,False,2PT,Restricted Area,Center(C)
-18.0,-3.0,1.0,True,2PT,Restricted Area,Center(C)
17.0,12.0,2.0,False,2PT,Restricted Area,Center(C)
-7.0,-2.0,0.0,False,2PT,Restricted Area,Center(C)
-19.0,252.0,25.0,True,3PT,Above the Break 3,Center(C)
-48.0,-6.0,4.0,False,2PT,In The Paint (Non-RA),Center(C)
-16.0,0.0,1.0,True,2PT,Restricted Area,Center(C)
-7.0,33.0,3.0,False,2PT,Restricted Area,Center(C)
12.0,7.0,1.0,False,2PT,Restricted Area,Center(C)
-11.0,-5.0,1.0,True,2PT,Restricted Area,Center(C)
23.0,48.0,5.0,False,2PT,In The Paint (Non-RA),Center(C)
-5.0,0.0,0.0,True,2PT,Restricted Area,Center(C)
91.0,244.0,26.0,True,3PT,Above the Break 3,Right Side Center(RC)
-13.0,0.0,1.0,True,2PT,Restricted Area,Center(C)
116.0,249.0,27.0,False,3PT,Above the Break 3,Right Side Center(RC)
-7.0,-5.0,0.0,False,2PT,Restricted Area,Center(C)
32.0,34.0,4.0,False,2PT,In The Paint (Non-RA),Center(C)
0.0,129.0,12.0,True,2PT,In The Paint (Non-RA),Center(C)
-51.0,268.0,27.0,True,3PT,Above the Break 3,Center(C)
37.0,17.0,4.0,False,2PT,In The Paint (Non-RA),Center(C)
-34.0,201.0,20.0,False,2PT,Mid-Range,Center(C)
-24.0,41.0,4.0,False,2PT,In The Paint (Non-RA),Center(C)
-5.0,9.0,1.0,True,2PT,Restricted Area,Center(C)
12.0,-3.0,1.0,True,2PT,Restricted Area,Center(C)
-175.0,214.0,27.0,False,3PT,Above the Break 3,Left Side Center(LC)
-7.0,-6.0,0.0,True,2PT,Restricted Area,Center(C)
-10.0,1.0,1.0,True,2PT,Restricted Area,Center(C)
-30.0,42.0,5.0,True,2PT,In The Paint (Non-RA),Center(C)
-92.0,244.0,26.0,False,3PT,Above the Break 3,Left Side Center(LC)
-112.0,235.0,26.0,True,3PT,Above the Break 3,Left Side Center(LC)
1.0,0.0,0.0,True,2PT,Restricted Area,Center(C)
-23.0,4.0,2.0,True,2PT,Restricted Area,Center(C)
0.0,1.0,0.0,True,2PT,Restricted Area,Center(C)
84.0,238.0,25.0,False,3PT,Above the Break 3,Right Side Center(RC)
152.0,209.0,25.0,False,3PT,Above the Break 3,Right Side Center(RC)
0.0,1.0,0.0,True,2PT,Restricted Area,Center(C)
7.0,6.0,0.0,True,2PT,Restricted Area,Center(C)
15.0,26.0,3.0,True,2PT,Restricted Area,Center(C)
-19.0,3.0,1.0,True,2PT,Restricted Area,Center(C)
184.0,175.0,25.0,False,3PT,Above the Break 3,Right Side Center(RC)
187.0,9.0,18.0,False,2PT,Mid-Range,Right Side(R)
-81.0,235.0,24.0,False,3PT,Above the Break 3,Left Side Center(LC)
28.0,25.0,3.0,True,2PT,Restricted Area,Center(C)
1.0,15.0,1.0,True,2PT,Restricted Area,Center(C)
0.0,72.0,7.0,False,2PT,In The Paint (Non-RA),Center(C)
0.0,12.0,1.0,False,2PT,Restricted Area,Center(C)
-8.0,9.0,1.0,False,2PT,Restricted Area,Center(C)
125.0,228.0,26.0,False,3PT,Above the Break 3,Right Side Center(RC)
-5.0,20.0,2.0,True,2PT,Restricted Area,Center(C)
75.0,146.0,16.0,False,2PT,Mid-Range,Right Side Center(RC)
53.0,20.0,5.0,False,2PT,In The Paint (Non-RA),Center(C)
-21.0,30.0,3.0,False,2PT,Restricted Area,Center(C)
9.0,4.0,0.0,True,2PT,Restricted Area,Center(C)
1.0,6.0,0.0,True,2PT,Restricted Area,Center(C)
-232.0,12.0,23.0,False,3PT,Left Corner 3,Left Side(L)
129.0,160.0,20.0,False,2PT,Mid-Range,Right Side Center(RC)
-11.0,25.0,2.0,False,2PT,Restricted Area,Center(C)
1.0,4.0,0.0,False,2PT,Restricted Area,Center(C)
-10.0,4.0,1.0,False,2PT,Restricted Area,Center(C)
-8.0,11.0,1.0,False,2PT,Restricted Area,Center(C)
-10.0,-2.0,1.0,True,2PT,Restricted Area,Center(C)
-15.0,6.0,1.0,False,2PT,Restricted Area,Center(C)
29.0,164.0,16.0,False,2PT,Mid-Range,Center(C)
20.0,3.0,2.0,False,2PT,Restricted Area,Center(C)
116.0,151.0,19.0,False,2PT,Mid-Range,Right Side Center(RC)
147.0,203.0,25.0,False,3PT,Above the Break 3,Right Side Center(RC)
40.0,254.0,25.0,True,3PT,Above the Break 3,Center(C)
72.0,242.0,25.0,True,3PT,Above the Break 3,Center(C)
1.0,9.0,0.0,False,2PT,Restricted Area,Center(C)
18.0,0.0,1.0,True,2PT,Restricted Area,Center(C)
4.0,1.0,0.0,True,2PT,Restricted Area,Center(C)
62.0,246.0,25.0,True,3PT,Above the Break 3,Center(C)
-235.0,11.0,23.0,False,3PT,Left Corner 3,Left Side(L)
-52.0,22.0,5.0,False,2PT,In The Paint (Non-RA),Center(C)
13.0,3.0,1.0,True,2PT,Restricted Area,Center(C)
2.0,-5.0,0.0,True,2PT,Restricted Area,Center(C)
13.0,7.0,1.0,True,2PT,Restricted Area,Center(C)
-130.0,135.0,18.0,True,2PT,Mid-Range,Left Side Center(LC)
-2.0,0.0,0.0,True,2PT,Restricted Area,Center(C)
-237.0,25.0,23.0,False,3PT,Left Corner 3,Left Side(L)
-198.0,168.0,25.0,False,3PT,Above the Break 3,Left Side Center(LC)
70.0,17.0,7.0,True,2PT,In The Paint (Non-RA),Center(C)
-21.0,1.0,2.0,True,2PT,Restricted Area,Center(C)
50.0,110.0,12.0,True,2PT,In The Paint (Non-RA),Center(C)
77.0,238.0,25.0,True,3PT,Above the Break 3,Center(C)
88.0,230.0,24.0,True,3PT,Above the Break 3,Right Side Center(RC)
-235.0,11.0,23.0,False,3PT,Left Corner 3,Left Side(L)
-75.0,25.0,7.0,False,2PT,In The Paint (Non-RA),Center(C)
-5.0,9.0,1.0,False,2PT,Restricted Area,Center(C)
34.0,244.0,24.0,False,3PT,Above the Break 3,Center(C)
-11.0,1.0,1.0,False,2PT,Restricted Area,Center(C)
-11.0,0.0,1.0,True,2PT,Restricted Area,Center(C)
-67.0,50.0,8.0,False,2PT,In The Paint (Non-RA),Left Side(L)
-29.0,126.0,12.0,False,2PT,In The Paint (Non-RA),Center(C)
15.0,1.0,1.0,True,2PT,Restricted Area,Center(C)
106.0,222.0,24.0,True,3PT,Above the Break 3,Right Side Center(RC)
-209.0,145.0,25.0,False,3PT,Above the Break 3,Left Side Center(LC)
-2.0,205.0,20.0,False,2PT,Mid-Range,Center(C)
21.0,82.0,8.0,True,2PT,In The Paint (Non-RA),Center(C)
0.0,102.0,10.0,False,2PT,In The Paint (Non-RA),Center(C)
-21.0,15.0,2.0,True,2PT,Restricted Area,Center(C)
146.0,200.0,24.0,False,3PT,Above the Break 3,Right Side Center(RC)
-24.0,-3.0,2.0,False,2PT,Restricted Area,Center(C)
-4.0,12.0,1.0,True,2PT,Restricted Area,Center(C)
181.0,47.0,18.0,False,2PT,Mid-Range,Right Side(R)
170.0,60.0,18.0,False,2PT,Mid-Range,Right Side(R)
-57.0,41.0,7.0,False,2PT,In The Paint (Non-RA),Center(C)
-2.0,19.0,1.0,True,2PT,Restricted Area,Center(C)
-23.0,14.0,2.0,True,2PT,Restricted Area,Center(C)
-228.0,52.0,23.0,False,3PT,Left Corner 3,Left Side(L)
132.0,162.0,20.0,False,2PT,Mid-Range,Right Side Center(RC)
-15.0,11.0,1.0,False,2PT,Restricted Area,Center(C)
15.0,-10.0,1.0,False,2PT,Restricted Area,Center(C)
-27.0,0.0,2.0,False,2PT,Restricted Area,Center(C)
231.0,30.0,23.0,True,3PT,Right Corner 3,Right Side(R)
1.0,6.0,0.0,True,2PT,Restricted Area,Center(C)
-5.0,14.0,1.0,True,2PT,Restricted Area,Center(C)
-4.0,3.0,0.0,True,2PT,Restricted Area,Center(C)
1.0,3.0,0.0,True,2PT,Restricted Area,Center(C)
-2.0,50.0,5.0,False,2PT,In The Paint (Non-RA),Center(C)
-5.0,1.0,0.0,False,2PT,Restricted Area,Center(C)
-223.0,97.0,24.0,False,3PT,Above the Break 3,Left Side Center(LC)
-57.0,34.0,6.0,True,2PT,In The Paint (Non-RA),Center(C)
-10.0,266.0,26.0,True,3PT,Above the Break 3,Center(C)
-26.0,25.0,3.0,False,2PT,Restricted Area,Center(C)
-16.0,9.0,1.0,True,2PT,Restricted Area,Center(C)
-150.0,-6.0,15.0,False,2PT,Mid-Range,Left Side(L)
2.0,6.0,0.0,False,2PT,Restricted Area,Center(C)
132.0,116.0,17.0,False,2PT,Mid-Range,Right Side Center(RC)
-114.0,238.0,26.0,False,3PT,Above the Break 3,Left Side Center(LC)
-108.0,131.0,16.0,False,2PT,Mid-Range,Left Side Center(LC)
6.0,22.0,2.0,False,2PT,Restricted Area,Center(C)
-2.0,30.0,3.0,True,2PT,Restricted Area,Center(C)
138.0,211.0,25.0,True,3PT,Above the Break 3,Right Side Center(RC)
99.0,231.0,25.0,True,3PT,Above the Break 3,Right Side Center(RC)
-4.0,1.0,0.0,True,2PT,Restricted Area,Center(C)
-150.0,213.0,26.0,False,3PT,Above the Break 3,Left Side Center(LC)
143.0,118.0,18.0,False,2PT,Mid-Range,Right Side Center(RC)
-213.0,-2.0,21.0,True,2PT,Mid-Range,Left Side(L)
-2.0,36.0,3.0,False,2PT,Restricted Area,Center(C)
-5.0,257.0,25.0,False,3PT,Above the Break 3,Center(C)
-191.0,362.0,40.0,False,3PT,Above the Break 3,Left Side Center(LC)
176.0,183.0,25.0,True,3PT,Above the Break 3,Right Side Center(RC)
-5.0,26.0,2.0,True,2PT,Restricted Area,Center(C)
-226.0,-13.0,22.0,False,3PT,Left Corner 3,Left Side(L)
-11.0,4.0,1.0,False,2PT,Restricted Area,Center(C)
6.0,0.0,0.0,True,2PT,Restricted Area,Center(C)
165.0,183.0,24.0,False,3PT,Above the Break 3,Right Side Center(RC)
9.0,0.0,0.0,True,2PT,Restricted Area,Center(C)
58.0,1.0,5.0,True,2PT,In The Paint (Non-RA),Center(C)
140.0,-33.0,14.0,True,2PT,Mid-Range,Right Side(R)
-26.0,265.0,26.0,False,3PT,Above the Break 3,Center(C)
162.0,116.0,19.0,False,2PT,Mid-Range,Right Side(R)
-122.0,145.0,18.0,False,2PT,Mid-Range,Left Side Center(LC)
12.0,26.0,2.0,False,2PT,Restricted Area,Center(C)
0.0,15.0,1.0,False,2PT,Restricted Area,Center(C)
-4.0,25.0,2.0,True,2PT,Restricted Area,Center(C)
51.0,36.0,6.0,True,2PT,In The Paint (Non-RA),Center(C)
-10.0,99.0,9.0,False,2PT,In The Paint (Non-RA),Center(C)
-2.0,3.0,0.0,True,2PT,Restricted Area,Center(C)
-4.0,6.0,0.0,True,2PT,Restricted Area,Center(C)
62.0,99.0,11.0,False,2PT,In The Paint (Non-RA),Right Side(R)
174.0,183.0,25.0,False,3PT,Above the Break 3,Right Side Center(RC)
-8.0,1.0,0.0,True,2PT,Restricted Area,Center(C)
-134.0,214.0,25.0,False,3PT,Above the Break 3,Left Side Center(LC)
34.0,20.0,3.0,True,2PT,Restricted Area,Center(C)
-52.0,246.0,25.0,False,3PT,Above the Break 3,Center(C)
7.0,20.0,2.0,False,2PT,Restricted Area,Center(C)
-2.0,6.0,0.0,False,2PT,Restricted Area,Center(C)
-202.0,-24.0,20.0,True,2PT,Mid-Range,Left Side(L)
0.0,-2.0,0.0,True,2PT,Restricted Area,Center(C)
0.0,23.0,2.0,False,2PT,Restricted Area,Center(C)
12.0,146.0,14.0,False,2PT,Mid-Range,Center(C)
2.0,4.0,0.0,True,2PT,Restricted Area,Center(C)
-10.0,101.0,10.0,False,2PT,In The Paint (Non-RA),Center(C)
-215.0,142.0,25.0,False,3PT,Above the Break 3,Left Side Center(LC)
4.0,19.0,1.0,False,2PT,Restricted Area,Center(C)
0.0,123.0,12.0,True,2PT,In The Paint (Non-RA),Center(C)
1.0,15.0,1.0,False,2PT,Restricted Area,Center(C)
-62.0,102.0,11.0,False,2PT,In The Paint (Non-RA),Left Side(L)
18.0,20.0,2.0,False,2PT,Restricted Area,Center(C)
0.0,6.0,0.0,False,2PT,Restricted Area,Center(C)
7.0,14.0,1.0,True,2PT,Restricted Area,Center(C)
-2.0,22.0,2.0,False,2PT,Restricted Area,Center(C)
-13.0,1.0,1.0,False,2PT,Restricted Area,Center(C)
-2.0,31.0,3.0,True,2PT,Restricted Area,Center(C)
-242.0,-3.0,24.0,False,3PT,Left Corner 3,Left Side(L)
-68.0,15.0,6.0,False,2PT,In The Paint (Non-RA),Center(C)
0.0,82.0,8.0,False,2PT,In The Paint (Non-RA),Center(C)
9.0,22.0,2.0,True,2PT,Restricted Area,Center(C)
234.0,0.0,23.0,True,3PT,Right Corner 3,Right Side(R)
-229.0,1.0,22.0,False,3PT,Left Corner 3,Left Side(L)
152.0,85.0,17.0,True,2PT,Mid-Range,Right Side(R)
2.0,252.0,25.0,False,3PT,Above the Break 3,Center(C)
-89.0,178.0,19.0,True,2PT,Mid-Range,Left Side Center(LC)
195.0,15.0,19.0,False,2PT,Mid-Range,Right Side(R)
-109.0,66.0,12.0,False,2PT,Mid-Range,Left Side(L)
31.0,6.0,3.0,False,2PT,Restricted Area,Center(C)
-59.0,239.0,24.0,True,3PT,Above the Break 3,Center(C)
-212.0,179.0,27.0,False,3PT,Above the Break 3,Left Side Center(LC)
21.0,-5.0,2.0,False,2PT,Restricted Area,Center(C)
-7.0,4.0,0.0,True,2PT,Restricted Area,Center(C)
226.0,96.0,24.0,False,3PT,Above the Break 3,Right Side Center(RC)
9.0,26.0,2.0,True,2PT,Restricted Area,Center(C)
152.0,22.0,15.0,False,2PT,Mid-Range,Right Side(R)
0.0,9.0,0.0,False,2PT,Restricted Area,Center(C)
135.0,110.0,17.0,False,2PT,Mid-Range,Right Side Center(RC)
18.0,183.0,18.0,False,2PT,Mid-Range,Center(C)
2.0,26.0,2.0,False,2PT,Restricted Area,Center(C)
-4.0,6.0,0.0,False,2PT,Restricted Area,Center(C)
0.0,1.0,0.0,True,2PT,Restricted Area,Center(C)
0.0,3.0,0.0,True,2PT,Restricted Area,Center(C)
-4.0,-2.0,0.0,True,2PT,Restricted Area,Center(C)
28.0,260.0,26.0,False,3PT,Above the Break 3,Center(C)
4.0,3.0,0.0,True,2PT,Restricted Area,Center(C)
-2.0,-5.0,0.0,True,2PT,Restricted Area,Center(C)
-119.0,242.0,26.0,False,3PT,Above the Break 3,Left Side Center(LC)
-2.0,7.0,0.0,False,2PT,Restricted Area,Center(C)
-234.0,17.0,23.0,False,3PT,Left Corner 3,Left Side(L)
-59.0,14.0,6.0,False,2PT,In The Paint (Non-RA),Center(C)
-2.0,0.0,0.0,True,2PT,Restricted Area,Center(C)
-43.0,19.0,4.0,False,2PT,In The Paint (Non-RA),Center(C)
-7.0,3.0,0.0,True,2PT,Restricted Area,Center(C)
-160.0,217.0,26.0,False,3PT,Above the Break 3,Left Side Center(LC)
-2.0,-3.0,0.0,True,2PT,Restricted Area,Center(C)
2.0,0.0,0.0,True,2PT,Restricted Area,Center(C)
81.0,247.0,25.0,False,3PT,Above the Break 3,Right Side Center(RC)
-11.0,48.0,4.0,False,2PT,In The Paint (Non-RA),Center(C)
-51.0,20.0,5.0,False,2PT,In The Paint (Non-RA),Center(C)
-175.0,197.0,26.0,True,3PT,Above the Break 3,Left Side Center(LC)
-4.0,7.0,0.0,False,2PT,Restricted Area,Center(C)
51.0,260.0,26.0,False,3PT,Above the Break 3,Center(C)
47.0,266.0,27.0,False,3PT,Above the Break 3,Center(C)
-51.0,167.0,17.0,False,2PT,Mid-Range,Center(C)
1.0,4.0,0.0,True,2PT,Restricted Area,Center(C)
-205.0,159.0,25.0,True,3PT,Above the Break 3,Left Side Center(LC)
-231.0,39.0,23.0,False,3PT,Left Corner 3,Left Side(L)
132.0,176.0,22.0,False,2PT,Mid-Range,Right Side Center(RC)
2.0,0.0,0.0,True,2PT,Restricted Area,Center(C)
-210.0,148.0,25.0,False,3PT,Above the Break 3,Left Side Center(LC)
-43.0,17.0,4.0,True,2PT,In The Paint (Non-RA),Center(C)
13.0,0.0,1.0,True,2PT,Restricted Area,Center(C)
1.0,1.0,0.0,False,2PT,Restricted Area,Center(C)
102.0,12.0,10.0,False,2PT,Mid-Range,Right Side(R)
-41.0,22.0,4.0,False,2PT,In The Paint (Non-RA),Center(C)
2.0,203.0,20.0,False,2PT,Mid-Range,Center(C)
0.0,4.0,0.0,True,2PT,Restricted Area,Center(C)
0.0,55.0,5.0,True,2PT,In The Paint (Non-RA),Center(C)
31.0,9.0,3.0,False,2PT,Restricted Area,Center(C)
-8.0,3.0,0.0,True,2PT,Restricted Area,Center(C)
-82.0,12.0,8.0,False,2PT,Mid-Range,Left Side(L)
1.0,3.0,0.0,True,2PT,Restricted Area,Center(C)
0.0,-2.0,0.0,True,2PT,Restricted Area,Center(C)
-5.0,14.0,1.0,False,2PT,Restricted Area,Center(C)
-64.0,37.0,7.0,True,2PT,In The Paint (Non-RA),Center(C)
2.0,0.0,0.0,False,2PT,Restricted Area,Center(C)
1.0,1.0,0.0,False,2PT,Restricted Area,Center(C)
0.0,6.0,0.0,False,2PT,Restricted Area,Center(C)
1.0,4.0,0.0,False,2PT,Restricted Area,Center(C)
0.0,9.0,0.0,True,2PT,Restricted Area,Center(C)
103.0,124.0,16.0,False,2PT,Mid-Range,Right Side Center(RC)
-89.0,252.0,26.0,True,3PT,Above the Break 3,Left Side Center(LC)
234.0,60.0,24.0,False,3PT,Right Corner 3,Right Side(R)
218.0,143.0,26.0,False,3PT,Above the Break 3,Right Side Center(RC)
37.0,42.0,5.0,True,2PT,In The Paint (Non-RA),Center(C)
4.0,265.0,26.0,False,3PT,Above the Break 3,Center(C)
88.0,12.0,8.0,False,2PT,Mid-Range,Right Side(R)
-5.0,4.0,0.0,True,2PT,Restricted Area,Center(C)
-26.0,22.0,3.0,False,2PT,Restricted Area,Center(C)
1.0,3.0,0.0,True,2PT,Restricted Area,Center(C)
218.0,140.0,25.0,True,3PT,Above the Break 3,Right Side Center(RC)
47.0,14.0,4.0,True,2PT,In The Paint (Non-RA),Center(C)
-46.0,20.0,5.0,False,2PT,In The Paint (Non-RA),Center(C)
127.0,127.0,17.0,True,2PT,Mid-Range,Right Side Center(RC)
176.0,194.0,26.0,False,3PT,Above the Break 3,Right Side Center(RC)
0.0,-3.0,0.0,False,2PT,Restricted Area,Center(C)
36.0,25.0,4.0,False,2PT,In The Paint (Non-RA),Center(C)
-7.0,3.0,0.0,False,2PT,Restricted Area,Center(C)
-235.0,1.0,23.0,True,3PT,Left Corner 3,Left Side(L)
-11.0,3.0,1.0,True,2PT,Restricted Area,Center(C)
42.0,22.0,4.0,False,2PT,In The Paint (Non-RA),Center(C)
-8.0,1.0,0.0,False,2PT,Restricted Area,Center(C)
-153.0,88.0,17.0,False,2PT,Mid-Range,Left Side(L)
-46.0,11.0,4.0,False,2PT,In The Paint (Non-RA),Center(C)
-7.0,124.0,12.0,False,2PT,In The Paint (Non-RA),Center(C)
-232.0,6.0,23.0,False,3PT,Left Corner 3,Left Side(L)
-179.0,190.0,26.0,False,3PT,Above the Break 3,Left Side Center(LC)
-169.0,179.0,24.0,False,3PT,Above the Break 3,Left Side Center(LC)
-4.0,7.0,0.0,False,2PT,Restricted Area,Center(C)
-8.0,0.0,0.0,True,2PT,Restricted Area,Center(C)
-7.0,0.0,0.0,True,2PT,Restricted Area,Center(C)
-11.0,0.0,1.0,True,2PT,Restricted Area,Center(C)
-131.0,97.0,16.0,False,2PT,Mid-Range,Left Side Center(LC)
77.0,-5.0,7.0,True,2PT,In The Paint (Non-RA),Center(C)
-5.0,3.0,0.0,True,2PT,Restricted Area,Center(C)
1.0,1.0,0.0,True,2PT,Restricted Area,Center(C)
1.0,1.0,0.0,True,2PT,Restricted Area,Center(C)
95.0,6.0,9.0,False,2PT,Mid-Range,Right Side(R)
-5.0,1.0,0.0,False,2PT,Restricted Area,Center(C)
-16.0,258.0,25.0,False,3PT,Above the Break 3,Center(C)
-24.0,0.0,2.0,True,2PT,Restricted Area,Center(C)
138.0,55.0,14.0,False,2PT,Mid-Range,Right Side(R)
149.0,194.0,24.0,False,3PT,Above the Break 3,Right Side Center(RC)
-109.0,156.0,19.0,False,2PT,Mid-Range,Left Side Center(LC)
147.0,217.0,26.0,False,3PT,Above the Break 3,Right Side Center(RC)
-4.0,20.0,2.0,False,2PT,Restricted Area,Center(C)
-157.0,216.0,26.0,False,3PT,Above the Break 3,Left Side Center(LC)
-84.0,7.0,8.0,True,2PT,Mid-Range,Left Side(L)
6.0,14.0,1.0,True,2PT,Restricted Area,Center(C)
-21.0,6.0,2.0,True,2PT,Restricted Area,Center(C)
-16.0,11.0,1.0,True,2PT,Restricted Area,Center(C)
-16.0,14.0,2.0,True,2PT,Restricted Area,Center(C)
-169.0,198.0,26.0,False,3PT,Above the Break 3,Left Side Center(LC)
-100.0,231.0,25.0,False,3PT,Above the Break 3,Left Side Center(LC)
-7.0,252.0,25.0,True,3PT,Above the Break 3,Center(C)
4.0,230.0,23.0,False,2PT,Mid-Range,Center(C)
26.0,7.0,2.0,True,2PT,Restricted Area,Center(C)
-54.0,34.0,6.0,False,2PT,In The Paint (Non-RA),Center(C)
-43.0,17.0,4.0,False,2PT,In The Paint (Non-RA),Center(C)
-13.0,247.0,24.0,False,3PT,Above the Break 3,Center(C)
-95.0,124.0,15.0,True,2PT,Mid-Range,Left Side(L)
-37.0,53.0,6.0,False,2PT,In The Paint (Non-RA),Center(C)
0.0,260.0,26.0,True,3PT,Above the Break 3,Center(C)
28.0,0.0,2.0,True,2PT,Restricted Area,Center(C)
17.0,22.0,2.0,True,2PT,Restricted Area,Center(C)
121.0,6.0,12.0,False,2PT,Mid-Range,Right Side(R)
-11.0,249.0,24.0,True,3PT,Above the Break 3,Center(C)
-71.0,88.0,11.0,False,2PT,In The Paint (Non-RA),Left Side(L)
1.0,17.0,1.0,False,2PT,Restricted Area,Center(C)
-18.0,-3.0,1.0,True,2PT,Restricted Area,Center(C)
13.0,20.0,2.0,True,2PT,Restricted Area,Center(C)
59.0,99.0,11.0,False,2PT,In The Paint (Non-RA),Right Side(R)
-21.0,-2.0,2.0,False,2PT,Restricted Area,Center(C)
-32.0,0.0,3.0,True,2PT,Restricted Area,Center(C)
-237.0,4.0,23.0,True,3PT,Left Corner 3,Left Side(L)
-10.0,6.0,1.0,False,2PT,Restricted Area,Center(C)
-89.0,23.0,9.0,False,2PT,Mid-Range,Left Side(L)
24.0,6.0,2.0,True,2PT,Restricted Area,Center(C)
-41.0,45.0,6.0,True,2PT,In The Paint (Non-RA),Center(C)
-100.0,175.0,20.0,False,2PT,Mid-Range,Left Side Center(LC)
-127.0,220.0,25.0,True,3PT,Above the Break 3,Left Side Center(LC)
-11.0,110.0,11.0,True,2PT,In The Paint (Non-RA),Center(C)
28.0,3.0,2.0,True,2PT,Restricted Area,Center(C)
-89.0,145.0,17.0,True,2PT,Mid-Range,Left Side Center(LC)
-21.0,252.0,25.0,False,3PT,Above the Break 3,Center(C)
75.0,44.0,8.0,False,2PT,In The Paint (Non-RA),Right Side(R)
18.0,7.0,1.0,True,2PT,Restricted Area,Center(C)
24.0,6.0,2.0,True,2PT,Restricted Area,Center(C)
34.0,197.0,19.0,True,2PT,Mid-Range,Center(C)
-11.0,6.0,1.0,True,2PT,Restricted Area,Center(C)
94.0,244.0,26.0,True,3PT,Above the Break 3,Right Side Center(RC)
-21.0,0.0,2.0,True,2PT,Restricted Area,Center(C)
-201.0,48.0,20.0,True,2PT,Mid-Range,Left Side(L)
-243.0,20.0,24.0,True,3PT,Left Corner 3,Left Side(L)
-18.0,-5.0,1.0,True,2PT,Restricted Area,Center(C)
0.0,249.0,24.0,False,3PT,Above the Break 3,Center(C)
-38.0,0.0,3.0,False,2PT,Restricted Area,Center(C)
2.0,31.0,3.0,True,2PT,Restricted Area,Center(C)
-237.0,126.0,26.0,False,3PT,Above the Break 3,Left Side Center(LC)
40.0,208.0,21.0,True,2PT,Mid-Range,Center(C)
-60.0,31.0,6.0,False,2PT,In The Paint (Non-RA),Center(C)
212.0,134.0,25.0,False,3PT,Above the Break 3,Right Side Center(RC)
7.0,11.0,1.0,False,2PT,Restricted Area,Center(C)
-37.0,14.0,3.0,True,2PT,Restricted Area,Center(C)
-23.0,0.0,2.0,True,2PT,Restricted Area,Center(C)
13.0,-5.0,1.0,False,2PT,Restricted Area,Center(C)
23.0,1.0,2.0,False,2PT,Restricted Area,Center(C)
10.0,12.0,1.0,False,2PT,Restricted Area,Center(C)
231.0,39.0,23.0,True,3PT,Right Corner 3,Right Side(R)
226.0,56.0,23.0,False,3PT,Right Corner 3,Right Side(R)
-111.0,45.0,11.0,True,2PT,Mid-Range,Left Side(L)
-32.0,97.0,10.0,False,2PT,In The Paint (Non-RA),Center(C)
-15.0,6.0,1.0,True,2PT,Restricted Area,Center(C)
-84.0,134.0,15.0,False,2PT,Mid-Range,Left Side(L)
-65.0,58.0,8.0,False,2PT,In The Paint (Non-RA),Left Side(L)
